"Cloud Provider","Account Number","Subscription Name","Service Name","Resource Name","Resource ID","Resource Type","Operating System","State","Private IP","Public IP","Network Interface","Owner","Project Name","Project ID","Region Name","Zone Name","VPC ID","Subnet ID","Memory (MB)","CPU Cores","Launch Time","Description","timestamp"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinctadc02","1028142627586405370","n1-standard-4","Unknown","TERMINATED","10.90.0.226","None","","","projects/316259834507","landing-zone-prod","asia-south1","asia-south1-a","management-vpc","management-subnet","15360","4","2021-08-12T00:26:14.351-07:00","","2023-06-09T10:39:13"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmuvm-ap-01","3416789276618642032","e2-standard-4","windows-server-2019-dc","RUNNING","10.179.252.9","None","","","projects/316259834507","landing-zone-prod","asia-south1","asia-south1-a","trust-vpc","trust-subnet","16384","4","2020-10-29T00:17:52.646-07:00","","2023-06-09T10:39:13"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmuvm-ap-03","5852831518926702306","e2-standard-4","windows-server-2019-dc","RUNNING","10.179.252.11","None","","","projects/316259834507","landing-zone-prod","asia-south1","asia-south1-a","trust-vpc","trust-subnet","16384","4","2021-10-29T01:59:58.076-07:00","","2023-06-09T10:39:13"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvmp-nagios-01","4161266552075644407","n1-highmem-8","rhel-8-server","RUNNING","10.179.252.45","None","","","projects/316259834507","landing-zone-prod","asia-south1","asia-south1-a","trust-vpc","trust-subnet","53248","8","2022-05-17T00:47:37.778-07:00","","2023-06-09T10:39:13"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","intm-gcp-inb-fw01","3109501744027314348","n1-standard-8","vmseries-flex-byol","RUNNING","10.90.1.2","34.93.56.60","","","projects/316259834507","landing-zone-prod","asia-south1","asia-south1-a","internet-untrust-vpc","internet-untrust-subnet","30720","8","2020-10-27T23:57:09.853-07:00","","2023-06-09T10:39:13"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","intm-gcp-outb-fw01","627407321528834672","n1-standard-4","vmseries-flex-byol","RUNNING","10.90.1.6","35.244.45.132","","","projects/316259834507","landing-zone-prod","asia-south1","asia-south1-a","internet-untrust-vpc","internet-untrust-subnet","15360","4","2020-10-28T00:58:24.161-07:00","","2023-06-09T10:39:13"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmp40272001","3541238884222728172","e2-standard-8","windows-server-2016-dc","RUNNING","10.179.12.194","None","","","projects/858397617819","prod-40272","asia-south1","asia-south1-c","tim-cio-prod","newagefinance-40272-prod-tr-subnet","32768","8","2021-03-10T05:26:28.722-08:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmp40272bs","6370528386936660283","e2-custom-4-8192","windows-server-2016-dc","TERMINATED","10.41.4.3","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","newagefinance-40272-prod-app-dr-subnet","8192","4","2021-03-12T04:34:29.608-08:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmp40272002","419521722790938943","custom-8-32768","rhel-8-server","RUNNING","10.179.12.195","None","","","projects/858397617819","prod-40272","asia-south1","asia-south1-c","tim-cio-prod","newagefinance-40272-prod-tr-subnet","32768","8","2021-02-18T01:48:02.178-08:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-b4pdr-002","6888229622941606335","custom-6-23040","sles-sap-15","TERMINATED","10.41.4.7","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","newagefinance-40272-prod-app-dr-subnet","23040","6","2021-04-06T06:17:04.799-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-bdpdr-001","8428438885658313837","m1-ultramem-160","sles-sap-15","TERMINATED","10.41.4.79","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","newagefinance-40272-prod-db-dr-subnet","3936256","160","2021-04-07T02:25:23.568-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmp40272005","610675070571214385","custom-8-32768","windows-server-2016-dc","RUNNING","10.179.13.98","None","","","projects/858397617819","prod-40272","asia-south1","asia-south1-c","tim-cio-prod","newagefinance-40272-prod-einvoice-subnet","32768","8","2021-02-26T02:09:36.302-08:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-bopdr-001","4632129108180598340","custom-10-66560","sles-sap-15","TERMINATED","10.41.4.10","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","newagefinance-40272-prod-app-dr-subnet","66560","10","2021-04-12T05:44:28.714-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmdsap30-b","5647097027743129822","e2-medium","windows-server-2016-dc","RUNNING","10.179.28.195","None","","","projects/1041141152200","poc01-98000030","asia-south1","asia-south1-c","techm-vpc-poc","cu-sap-98000030-poc01-subnet","4096","2","2021-04-01T21:31:46.520-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmp40272007","3913907960939869291","e2-standard-8","windows-server-2016-dc","RUNNING","10.179.13.101","None","","","projects/858397617819","prod-40272","asia-south1","asia-south1-c","tim-cio-prod","newagefinance-40272-prod-einvoice-subnet","32768","8","2021-12-26T21:09:25.428-08:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-bopdr-003","5600480195742662066","custom-10-66560","sles-sap-15","TERMINATED","10.41.4.12","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","newagefinance-40272-prod-app-dr-subnet","66560","10","2021-04-12T05:55:57.818-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-drl-001","6321812376747024434","n2-highmem-64","sles-sap-15","TERMINATED","10.41.4.82","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","newagefinance-40272-prod-db-dr-subnet","524288","64","2022-02-07T05:30:06.676-08:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmp40272008","4944087400454952639","e2-standard-32","windows-server-2016-dc","RUNNING","10.179.11.10","None","","","projects/858397617819","prod-40272","asia-south1","asia-south1-c","tim-cio-prod","newagefinance-40272-prod-app-subnet","131072","32","2023-04-12T23:59:30.108-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-edpdr-001","796414655017749615","n1-highmem-32","sles-sap-15","TERMINATED","10.41.4.74","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","newagefinance-40272-prod-db-dr-subnet","212992","32","2021-05-04T22:52:01.158-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-b4p-001","1512960335531201038","custom-20-133120","sles-sap-15","TERMINATED","10.179.11.72","None","","","projects/858397617819","prod-40272","asia-south1","asia-south1-c","tim-cio-prod","newagefinance-40272-prod-app-subnet","133120","20","2021-02-27T08:01:37.954-08:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-epdr-001","754183190793714853","n1-highmem-4","sles-sap-15","TERMINATED","10.41.4.16","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","newagefinance-40272-prod-app-dr-subnet","26624","4","2021-04-16T09:58:51.046-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvmd-ecapp-01","4579480561546131120","n2-standard-4","sles-sap-15","TERMINATED","10.179.29.19","None","","","projects/1041141152200","poc01-98000030","asia-south1","asia-south1-a","techm-vpc-poc","cu-sap-98000030-poc01-app-db-subnet","16384","4","2021-04-08T02:09:52.340-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-gdpdr-001","5178323784295966452","n1-highmem-32","sles-sap-15","TERMINATED","10.41.4.69","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","newagefinance-40272-prod-db-dr-subnet","212992","32","2021-03-09T03:12:28.355-08:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-b4p-004","6319811231256923338","custom-20-133120","sles-sap-15","TERMINATED","10.179.11.74","None","","","projects/858397617819","prod-40272","asia-south1","asia-south1-c","tim-cio-prod","newagefinance-40272-prod-app-subnet","133120","20","2021-02-27T08:24:05.894-08:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvmd-nwapp-01","8639117343743769334","n2d-standard-8","sles-sap-15","RUNNING","10.179.29.18","None","","","projects/1041141152200","poc01-98000030","asia-south1","asia-south1-a","techm-vpc-poc","cu-sap-98000030-poc01-app-db-subnet","32768","8","2021-04-08T01:51:37.950-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-grpdr-001","4227695256511728710","custom-6-39936","sles-sap-15","TERMINATED","10.41.4.5","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","newagefinance-40272-prod-app-dr-subnet","39936","6","2021-03-17T05:14:33.848-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-ltpdr-001","3908483365695914131","n1-highmem-4","sles-sap-15","TERMINATED","10.41.4.14","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","newagefinance-40272-prod-app-dr-subnet","26624","4","2021-04-16T09:42:37.478-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-b4p-s002","7920611946966225333","n1-highmem-2","sles-sap-15","TERMINATED","10.179.11.76","None","","","projects/858397617819","prod-40272","asia-south1","asia-south1-c","tim-cio-prod","newagefinance-40272-prod-app-subnet","13312","2","2021-01-25T03:45:31.240-08:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvmd-s4app-01","70307986475779173","n2d-highmem-2","sles-sap-15","RUNNING","10.179.29.16","None","","","projects/1041141152200","poc01-98000030","asia-south1","asia-south1-a","techm-vpc-poc","cu-sap-98000030-poc01-app-db-subnet","16384","2","2021-04-08T01:10:50.747-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-s4pdr-001","7122647748251966331","custom-12-79872","sles-sap-15","TERMINATED","10.41.4.77","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","newagefinance-40272-prod-db-dr-subnet","79872","12","2021-04-02T02:36:21.460-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvmspdgkem-001","7246064247673598651","e2-medium","ubuntu-1604-xenial","TERMINATED","10.41.5.14","None","","","projects/834256345247","prod-dr-12289","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","cio-msft-sysadmin-12289-prod-gke-dr-subnet","4096","2","2021-05-05T23:27:33.107-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-bdp-s001","6456688222618721375","m1-ultramem-160","sles-sap-15","TERMINATED","10.179.11.159","None","","","projects/858397617819","prod-40272","asia-south1","asia-south1-c","tim-cio-prod","newagefinance-40272-prod-db-subnet","3936256","160","2021-01-25T02:51:28.914-08:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-s4pdr-003","8944700809405808653","custom-12-79872","sles-sap-15","TERMINATED","10.41.4.76","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","newagefinance-40272-prod-db-dr-subnet","79872","12","2021-04-01T10:12:03.622-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvmd-s4app-02","5646197244978987377","n2d-highmem-4","sles-sap-15","RUNNING","10.179.29.17","None","","","projects/1041141152200","poc01-98000030","asia-south1","asia-south1-a","techm-vpc-poc","cu-sap-98000030-poc01-app-db-subnet","32768","4","2021-04-08T01:32:31.641-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvmspdr12289-b","4943835135610068803","e2-custom-4-8192","windows-server-2016-dc","TERMINATED","10.41.4.131","None","","","projects/834256345247","prod-dr-12289","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","cio-msft-sysadmin-12289-prod-app-dr-subnet","8192","4","2021-05-03T00:09:32.787-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gsinvmp03080-01","5012157929153082539","n2-custom-32-65536","rhel-8-server","RUNNING","10.41.5.130","None","","","projects/726163429262","prod-03080","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","cio-ps-sysadmin-prod-dr-subnet","65536","32","2023-02-28T06:05:57.232-08:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-sdpdr-001","9150458231404537717","m1-ultramem-40","sles-sap-15","TERMINATED","10.41.4.68","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","newagefinance-40272-prod-db-dr-subnet","984064","40","2021-03-08T22:45:46.769-08:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-bhp-s001","1365979536684779873","n1-highmem-32","sles-sap-15","TERMINATED","10.179.11.171","None","","","projects/858397617819","prod-40272","asia-south1","asia-south1-c","tim-cio-prod","newagefinance-40272-prod-db-subnet","212992","32","2021-02-08T05:07:27.725-08:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gsinvmp03080-02","6918622396347037007","n2-custom-40-247808","rhel-8-server","RUNNING","10.41.5.131","None","","","projects/726163429262","prod-03080","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","cio-ps-sysadmin-prod-dr-subnet","247808","40","2023-02-28T06:11:45.004-08:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvmspdr12289001","332061624404424514","e2-standard-8","windows-server-2016-dc","RUNNING","10.41.4.194","None","","","projects/834256345247","prod-dr-12289","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","cio-msft-sysadmin-12289-prod-db-dr-subnet","32768","8","2021-04-26T20:49:02.229-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvmd-s4db-01","4313695456851508738","n2-highmem-64","sles-sap-15","RUNNING","10.179.29.21","None","","","projects/1041141152200","poc01-98000030","asia-south1","asia-south1-a","techm-vpc-poc","cu-sap-98000030-poc01-app-db-subnet","524288","64","2021-04-12T01:12:30.719-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmumvm-21923-002","5006017649633688328","e2-custom-6-16384","windows-server-2016-dc","TERMINATED","10.179.8.195","None","","","projects/662346668248","prod-21923","asia-south1","asia-south1-c","tim-cio-prod","cio-ps-21923-prod-app-subnet","16384","6","2020-09-25T03:26:49.048-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvmspdr12289002","9116772162969761677","e2-custom-8-32768","windows-server-2016-dc","RUNNING","10.41.4.130","None","","","projects/834256345247","prod-dr-12289","asia-southeast1","asia-southeast1-b","tim-cio-prod-dr","cio-msft-sysadmin-12289-prod-app-dr-subnet","32768","8","2021-10-01T01:40:02.978-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-bop-s001","7037029318959548286","custom-10-66560","sles-sap-15","TERMINATED","10.179.11.111","None","","","projects/858397617819","prod-40272","asia-south1","asia-south1-c","tim-cio-prod","newagefinance-40272-prod-app-subnet","66560","10","2021-02-27T08:55:46.089-08:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-b4pdr-001","2952372784602407730","custom-6-39936","sles-sap-15","TERMINATED","10.41.4.6","None","","","projects/826650534220","prod-dr-40272","asia-southeast1","asia-southeast1-c","tim-cio-prod-dr","newagefinance-40272-prod-app-dr-subnet","39936","6","2021-04-06T06:10:54.467-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvmd-wdapp-01","8053844817494301550","n2d-standard-2","sles-sap-15","RUNNING","10.179.28.197","None","","","projects/1041141152200","poc01-98000030","asia-south1","asia-south1-a","techm-vpc-poc","cu-sap-98000030-poc01-subnet","8192","2","2021-04-11T23:15:30.784-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gke-gke-azure-migrat-gke-azure-migrat-b9133907-6ojc","2828150347376609893","custom-4-8192","gke-node","RUNNING","10.179.30.12","None","","","projects/868769052250","poc-31365","asia-south1","asia-south1-c","techm-vpc-poc","azure-migration-31365-poc-gke-subnet","8192","4","2023-05-21T12:44:11.647-07:00","","2023-06-09T11:15:30"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpvm21923-05","3751351591005066204","e2-standard-4","windows-server-2016-dc","RUNNING","10.179.8.227","None","","","projects/662346668248","prod-21923","asia-south1","asia-south1-c","tim-cio-prod","cio-ps-21923-prod-db-subnet","16384","4","2020-12-15T22:46:13.221-08:00","","2023-06-09T11:15:30"
